TeilObjNum;Name
GR2070479;Suronnas
GR2070478;Suronnas
GR3120083;Furmièrs
GR3120071;Furmièrs
GR3120037;Furmièrs
GR3120065;Furmièrs
GR3120038;Furmièrs
GR3120101;Furmièrs
GR3120008;Furmièrs
GR2030092;Furmièrs
GR3120012;Furmièrs
GR1110173;Furmièrs
GR3120009;Furmièrs
GR1110134;Furmièrs
GR3120006;Furmièrs
GR2070633;Furmièrs
GR2030089;Furmièrs
GR2030094;Furmièrs
GR2030093;Furmièrs
GR1110171;Furmièrs
GR3120007;Furmièrs
GR1110174;Furmièrs
GR1110131;Furmièrs
GR2030088;Furmièrs
GR3120011;Furmièrs
GR3120035;Furmièrs
GR3120010;Furmièrs
GR1110133;Furmièrs
GR1110172;Furmièrs
GR3120089;Furmièrs
GR1110132;Furmièrs
GR3120086;Furmièrs
GR3120075;Furmièrs
GR3120100;Furmièrs
GR3120002;Furmièrs
GR3120077;Furmièrs
GR2030090;Furmièrs
GR3120005;Furmièrs
GR3120084;Furmièrs
GR2030091;Furmièrs
GR2030095;Furmièrs
GR3120085;Furmièrs
GR3120072;Furmièrs
GR3120088;Furmièrs
GR3120092;Furmièrs
GR2030086;Furmièrs
GR3120073;Furmièrs
GR3120066;Furmièrs
GR3120074;Furmièrs
GR3120067;Furmièrs
GR3120039;Furmièrs
GR3120102;Furmièrs
GR3120076;Furmièrs
GR3120003;Furmièrs
GR3120036;Furmièrs
GR3120070;Furmièrs
GR2030056;Viluorna
GR2030057;Viluorna
GR2030055;Viluorna
GR3080228;Paternaus
GR2060276;Flurius
GR2060274;Cavarschons
GR2060273;Cavarschons
GR2030099;Chaposch
GR2030100;Chaposch
GR2030096;Godplan
GR2030097;Godplan
GR1110038;Val Schameala
GR1110037;Spoina
GR1110042;Porclas
GR1110043;Porclas
GR1110033;Budagnis
GR1110039;Porclas
GR1110040;Porclas
GR3080221;Creusen
GR3080220;Creusen
GR3080215;Creusen
GR3080225;Creusen
GR3080223;Creusen
GR3080217;Creusen
GR3080226;Creusen
GR3080222;Creusen
GR3080216;Creusen
GR3080224;Creusen
GR3080240;Got da Lareschs
GR3080212;Got da Lareschs
GR1110035;Got da Lareschs
GR3080214;Got da Lareschs
GR3080209;Got da Lareschs
GR3080210;Got da Lareschs
GR3080211;Got da Lareschs
GR3080208;Got da Lareschs
GR1110036;Got da Lareschs
GR3080213;Got da Lareschs
GR3080241;Got da Lareschs
GR3080242;Bargias
GR3080205;Rain digl Lai
GR2060255;Careins
GR2060259;Careins
GR3080243;Careins
GR2060256;Careins
GR2060253;Careins
GR2060260;Careins
GR2060254;Careins
GR2060257;Careins
GR2060258;Careins
GR2060245;Teuas
GR2060246;Teuas
GR3080236;Mos
GR3080237;Mos
GR2060251;Mos
GR3080238;Mos
GR2060249;Mos
GR2060248;Mos
GR2060247;Mos
GR2060250;Mos
GR3080235;Pas-cheus
GR2060252;Pas-cheus
GR2060261;Solas
GR2060262;Solas
GR2060263;Solas
GR2090233;Schlasung
GR3060297;Stavialas
GR3060296;Stavialas
GR3060298;Summaplaunca
GR2090232;Mulegn
GR2090231;Mulegn
GR2090230;Mulegn
GR2090229;Mulegn
GR2090213;Sendas
GR2060167;Radons
GR2090218;Planezza
GR2090225;Planezza
GR2090221;Planezza
GR2090222;Planezza
GR2090224;Planezza
GR2090220;Planezza
GR2090223;Planezza
GR2090219;Planezza
GR2090216;Planezza
GR2090239;Planezza
GR2090226;Planezza
GR2090227;Planezza
GR2090217;Planezza
GR2090211;Pro digl Begl
GR2090237;Plan digl Bistgat
GR2090268;Dartschapetta
GR2090267;Dartschapetta
GR2090269;Dartschapetta
GR2090270;Dartschapetta
GR2090210;Rungs
GR2090209;Rungs
GR2090208;Rungs
GR2090244;Nesch
GR2090242;Nesch
GR2090272;Nesch
GR2090243;Nesch
GR2090240;Prada
GR1110020;Motta Vallac
GR1110018;Motta Vallac
GR1110017;Motta Vallac
GR1110019;Motta Vallac
GR2090241;Ratitsch
GR2090246;Salez
GR1110032;Prada Setga
GR1110021;Motta da Parpi
GR1110031;Salaschigns
GR1110029;Salaschigns
GR1110030;Salaschigns
GR1110026;Salaschigns
GR1110025;Salaschigns
GR1110028;Salaschigns
GR1110027;Salaschigns
GR1110013;Glignia
GR1110072;Pro Barlegn
GR1110070;Pro Barlegn
GR1110073;Pro Barlegn
GR1110095;Pro Barlegn
GR1110071;Pro Barlegn
GR1110074;Pro Barlegn
GR2060234;Crap Barnagn
GR2060235;Crap Barnagn
GR2060267;Crap Barnagn
GR2060236;Crap Barnagn
GR2060239;Fops
GR2060242;Fops
GR2060240;Fops
GR2060238;Fops
GR2060244;Fops
GR2060241;Fops
GR2060237;Fops
GR2060243;Fops
GR1110092;Pro Lung
GR2090293;Pro Lung
GR2090292;Pro Lung
GR1110094;Pro Lung
GR1110093;Pro Lung
GR2090276;Pro Lung
GR2090289;Pro Lung
GR2090291;Pro Lung
GR2090274;Pro Lung
GR2090295;Pro Lung
GR1110090;Pro Lung
GR1110089;Pro Lung
GR2090275;Pro Lung
GR1110091;Pro Lung
GR2090290;Pro Lung
GR2090294;Pro Lung
GR3080186;Rudnal
GR3080187;Rudnal
GR1110078;Monas
GR1110077;Monas
GR3080198;Rudnal
GR3080197;Rudnal
GR3080196;Rudnal
GR3080194;Rudnal
GR3080195;Rudnal
GR3080181;Rudnal
GR3080199;Rudnal
GR3080189;Rudnal
GR3080183;Rudnal
GR3080188;Rudnal
GR3080182;Rudnal
GR3080184;Senslas
GR3080204;Senslas
GR3080185;Senslas
GR3080247;Crestas da Palpuogna
GR3080192;Tinizong
GR3080193;Tinizong
GR3080203;Gioppa
GR2130115;Fotgs
GR2130114;Fotgs
GR2090296;Tgant Pensa
GR2090297;Tgant Pensa
GR2130126;Parseiras da Fotgs
GR2090280;Parseiras da Fotgs
GR2130118;Parseiras da Fotgs
GR2090279;Parseiras da Fotgs
GR2130119;Parseiras da Fotgs
GR2130121;Parseiras da Fotgs
GR2130116;Parseiras da Fotgs
GR2130123;Parseiras da Fotgs
GR2130120;Parseiras da Fotgs
GR2130127;Parseiras da Fotgs
GR2130124;Parseiras da Fotgs
GR2130125;Parseiras da Fotgs
GR2130128;Parseiras da Fotgs
GR2130122;Parseiras da Fotgs
GR3080200;Proschen-Dafora
GR3080201;Proschen-Dafora
GR3080202;Proschen-Dafora
GR2090278;Foppa
GR2090277;Foppa
GR2130129;Tigia
GR3080190;Tscheppa
GR1110079;Amodeus
GR1110080;Amodeus
GR1110082;Amodeus
GR1110083;Amodeus
GR1110081;Amodeus
GR1110084;Amodeus
GR1110088;Campsut
GR1110087;Campsut
GR1110086;Macsur
GR1110085;Macsur
GR2060294;Alp Platta
GR2060305;Alp Platta
GR2060299;Alp Platta
GR2060300;Alp Platta
GR2060303;Alp Platta
GR2060296;Alp Platta
GR1140029;Alp Platta
GR2060298;Alp Platta
GR1140026;Alp Platta
GR2060297;Alp Platta
GR2060302;Alp Platta
GR2060304;Alp Platta
GR1140027;Alp Platta
GR1140028;Alp Platta
GR2060301;Alp Platta
GR1140030;Alp Platta
GR2060363;Alp Platta
GR2060306;Alp Platta
GR2060295;Alp Platta
GR2060362;Alp Platta
GR2090285;Ramsa
GR2090286;Ramsa
GR2090282;Ramsa
GR2090283;Ramsa
GR2090284;Ramsa
GR2090281;Ramsa
GR2090287;Höjahus
GR1070070;Suossa
GR1070078;Fiess
GR1070076;Fiess
GR1070077;Fiess
GR1070079;Fiess
GR1070072;Caurga
GR1070086;Ranghei
GR1070084;Ranghei
GR1070074;Ranghei
GR1070087;Ranghei
GR1070088;Ranghei
GR1070085;Ranghei
GR3070162;Lagüzzon
GR3070160;Lagüzzon
GR3070161;Lagüzzon
GR1070055;Gesc
GR1070054;Gesc
GR1070056;Gesc
GR1070049;Valineu
GR1070050;Sulegn
GR1070059;Sulegn
GR1070060;Sulegn
GR2070537;Vündül
GR2070543;Vündül
GR2070542;Vündül
GR2070534;Vündül
GR2070533;Vündül
GR2070532;Vündül
GR2070538;Vündül
GR2070540;Vündül
GR2070541;Vündül
GR2070536;Vündül
GR2070539;Vündül
GR2070544;Vündül
GR2070535;Vündül
GR1070053;Pei
GR1070057;Pei
GR1090069;Zarera
GR1090068;Zarera
GR2070519;Splüga
GR2070520;Splüga
GR2070518;Splüga
GR2070521;Splüga
GR2070554;Dava
GR2070553;Prairol
GR2070551;Prairol
GR2070548;Prairol
GR2070552;Prairol
GR1090063;Scelbez
GR1090062;Scelbez
GR1090065;Scelbez
GR1090067;Scelbez
GR1090059;Scelbez
GR1090056;Scelbez
GR1090058;Scelbez
GR1090057;Scelbez
GR1090060;Scelbez
GR1090061;Scelbez
GR3070164;Stabli da Varuna
GR3070167;Stabli da Varuna
GR3070166;Stabli da Varuna
GR1070015;Motta da Cadera
GR3070007;Cansumé
GR3070003;Cansumé
GR3070009;Cansumé
GR3070008;Cansumé
GR3070004;Cansumé
GR3070006;Cansumé
GR3070156;Cansumé
GR3070158;Cansumé
GR3070157;Cansumé
GR3070005;Cansumé
GR3070155;Cansumé
GR3070173;Somdoss
GR3070171;Somdoss
GR3070168;Somdoss
GR3070170;Somdoss
GR3070169;Somdoss
GR3070172;Somdoss
GR2070516;Puntiglia
GR2070455;La Crota
GR2070456;La Crota
GR2070457;La Crota
GR2070458;La Bosca
GR2070459;La Bosca
GR3070137;Funtania
GR3070132;Doss
GR3070133;Doss
GR1090001;Li Gargati
GR3070139;Barghi
GR3070140;Barghi
GR2070514;Scimingot
GR2070515;Scimingot
GR2070531;Suasar Dafö
GR2070525;San Romerio
GR2070527;San Romerio
GR2070524;San Romerio
GR2070523;San Romerio
GR2070522;San Romerio
GR2070526;San Romerio
GR1090047;Predusasc
GR1090045;Predusasc
GR1090048;Predusasc
GR1090046;Predusasc
GR1090050;Li Murus
GR1090052;Li Murus
GR1090054;Li Murus
GR1090053;Li Murus
GR2070528;Piaz
GR2070529;Piaz
GR2070530;Piaz
GR1090020;Stavaiun
GR1090019;Stavaiun
GR3070145;Zavena
GR3070146;Zavena
GR3070148;Irola
GR3070149;Irola
GR1090018;Val Irola
GR1090017;Val Irola
GR3070142;Pradel
GR2070473;Cavaione
GR2070471;Cavaione
GR2070468;Cavaione
GR1090013;Cavaione
GR2070472;Cavaione
GR2070461;Cavaione
GR2070460;Cavaione
GR2070464;Cavaione
GR1090012;Cavaione
GR2070463;Cavaione
GR1090015;Cavaione
GR1090014;Cavaione
GR2070465;Cavaione
GR2070467;Cavaione
GR2070470;Cavaione
GR1090016;Braga
GR1090010;Scala
GR3030050;Mälbereggen
GR3030051;Aschüel
GR3030052;Hundmeder
GR3030053;Meder
GR2020066;Leidwang
GR2020065;Arensa
GR2130132;Rafailis
GR2020061;Ober Sattel
GR3130007;Spadlen
GR2020064;Sattelflue
GR2130189;Tanail
GR1110127;Palü
GR1110115;Palavrain
GR2020067;Fazadra
GR2130141;Fraschmardin
GR2020052;Schluocht
GR2020051;Schluocht
GR2020046;Schluocht
GR2020055;Schluocht
GR2020079;Schluocht
GR2130142;Schluocht
GR2020047;Schluocht
GR2020048;Schluocht
GR2130207;Cadieris
GR3110103;Plan da la Charbunera
GR3120091;Truois
GR3120090;Truois
GR3120087;Murtaröl
GR2070635;Sulains
GR3110106;Suot Duas
GR3110107;Suot Duas
GR3110105;Suot Duas
GR3110104;Suot Duas
GR3110108;Suot Duas
GR1110130;Prasarinun
GR3120017;Charnadüras
GR2070630;Arplan
GR3080329;Carrera
GR3120047;La Serra
GR2070673;Bugnaidas
GR2060339;Walihof
GR3080266;Hofer-Hütta
GR3080264;Hütti
GR2070679;Chadench
GR2090307;Suransun
GR3130010;Samest Sut
GR3130020;Closiras
GR2130230;Pradatsch
GR2130231;God Susauna
GR3130021;Pro da Peadra
GR3080326;Pro da Peadra
GR3080320;Pro da Peadra
GR3080318;Pro da Peadra
GR3080327;Pro da Peadra
GR3080323;Pro da Peadra
GR3080324;Pro da Peadra
GR3080336;Pro da Peadra
GR3080319;Pro da Peadra
GR3080335;Pro da Peadra
GR3080322;Pro da Peadra
GR3080332;Pro da Peadra
GR3080325;Pro da Peadra
GR3080328;Pro da Peadra
GR3080321;Pro da Peadra
GR2060344;Bächer-Hütta
GR2060345;Bächer-Hütta
GR2090301;Cultira Dafora
GR2090356;Runtgols
GR3080250;Rofna
GR2020108;Tschessa Granda
GR2020107;Tschessa Granda
GR2070678;Tschessa Granda
GR3080271;Gasslitobel
GR3080275;Gasslitobel
GR1140067;Val digl Artegl
GR1140065;Val digl Artegl
GR1140066;Val digl Artegl
GR1140071;Caritsch
GR1140072;Caritsch
GR1140070;Caritsch
GR3130029;Boda
GR2020127;Peidra Grossa
GR2020129;Proschimun
GR2020128;Proschimun
GR2060331;Höfli
GR2060330;Höfli
GR3060448;Chalchera
GR3030064;Drosa
GR2020130;San Gian
GR3130025;Planca
GR3130026;Planca
GR3110178;Blais Leda
GR3030065;Giondas
GR2020106;Giondas
GR2020105;Giondas
GR1140032;Mut
GR1140033;Stavel Veder
GR1140031;Anzuatsch
GR2130228;Pradatsch
GR2130252;Albana
GR2090338;Campsut
GR2130227;Sur Ragn
GR1140025;Alp Platta
GR1140024;Alp Platta
GR2130251;Albanella
GR2130250;Albanatscha
GR3080303;Stettlialpa
GR3080302;Stettlialpa
GR2060375;Zurstabüel
GR2060374;Zurstabüel
GR3010020;Chastè
GR2060373;Zocca
GR3070220;Muotta
GR1110182;Buels
GR3010016;La Taiäda
GR3010007;Bleisacia
GR3010008;Lan Pensa da Rutic
GR5010152;Plaz
GR3010004;Nalghen
GR5010137;Palza
GR3070194;Dascciun
GR3070200;Dascciun
GR3070201;Dascciun
GR3070195;Dascciun
GR3070193;Dascciun
GR3010011;Castelmur
GR5010148;Flin
GR3070410;Brentan
GR3010012;Brentan
GR5010125;Motta
GR5010128;Motta
GR5010127;Motta
GR5010126;Casnac
GR3060412;Pezza d'Munt
GR3060414;Pezza d'Munt
GR3060415;Pezza d'Munt
GR3060417;Urezza da Tea
GR3060411;Vanal
GR3060410;Vanal
GR3060409;Vanal
GR3060408;Vanal
GR3120056;Salaaser-Wisen
GR3120057;Salaaser-Wisen
GR2020081;Schlüecht
GR3030048;Schlüecht
GR2020080;Schlüecht
GR3030049;Schlüecht
GR2020082;Schlüecht
GR2070691;Mot Salatsch
GR2070700;Mot Salatsch
GR2070715;Mot Salatsch
GR2070687;Mot Salatsch
GR2070699;Mot Salatsch
GR2070697;Mot Salatsch
GR2070690;Mot Salatsch
GR2070686;Mot Salatsch
GR2070698;Mot Salatsch
GR2070688;Mot Salatsch
GR2070689;Mot Salatsch
GR2070680;Mot Salatsch
GR2070693;Mot Salatsch
GR2070694;Mot Salatsch
GR2070681;Mot Salatsch
GR2070682;Mot Salatsch
GR2070684;Mot Salatsch
GR2070685;Mot Salatsch
GR2070683;Mot Salatsch
GR2070692;Mot Salatsch
GR2130199;Börtermad
GR2130193;Börtermad
GR2130201;Börtermad
GR2130200;Börtermad
GR2130196;Börtermad
GR2130197;Börtermad
GR2130198;Börtermad
GR2130191;Börtermad
GR2130205;Börtermad
GR2130202;Börtermad
GR2130195;Börtermad
GR2130192;Börtermad
GR2130194;Börtermad
GR2130204;Börtermad
GR2130203;Börtermad
GR2070696;Urezza Lischa
GR2070695;Urezza Lischa
GR3060416;Mezpra
GR3120060;Ravaischa
GR3120064;Ravaischa
GR3120059;Ravaischa
GR3120062;Ravaischa
GR3120058;Ravaischa
GR3120061;Ravaischa
GR3120063;Ravaischa
GR2020087;Holzboden
GR2020086;Holzboden
GR2130211;Sunnistafel
GR2130210;Sunnistafel
GR2130213;Sunnistafel
GR2130212;Sunnistafel
GR2130214;Sunnistafel
GR3120054;Compradont
GR3120055;Compradont
GR3120053;Compradont
GR3060403;Compradont
GR3060405;Compradont
GR3060404;Compradont
GR3120052;Compradont
GR3120050;Compradont
GR3060406;Compradont
GR3060401;Compradont
GR3120051;Compradont
GR3060407;Compradont
GR3060402;Compradont
GR2020089;Schluchen
GR2020088;Schluchen
GR2020091;Fedji
GR2020093;Fedji
GR2020090;Fedji
GR2020092;Fedji
GR3030054;Fedji
GR2130153;Oberen Gadenstätt
GR2130154;Oberen Gadenstätt
GR2130152;Oberen Gadenstätt
GR2130149;Oberen Gadenstätt
GR2130157;Oberen Gadenstätt
GR2130150;Oberen Gadenstätt
GR2090266;Ronggaletz
GR3030022;Ronggaletz
GR2130181;Oberberg
GR2130186;Oberberg
GR2130188;Oberberg
GR2130187;Oberberg
GR1140003;Oberberg
GR3030046;Oberberg
GR2130167;Oberberg
GR2130178;Oberberg
GR2130182;Oberberg
GR2130168;Oberberg
GR3030045;Oberberg
GR2130171;Oberberg
GR2130175;Oberberg
GR2130184;Oberberg
GR2130185;Oberberg
GR2130179;Oberberg
GR2130183;Oberberg
GR2130177;Oberberg
GR2130174;Oberberg
GR2130173;Oberberg
GR2130254;Oberberg
GR2130169;Oberberg
GR2130161;Oberberg
GR3030032;Oberberg
GR2130162;Oberberg
GR2130172;Oberberg
GR2130170;Oberberg
GR2130163;Oberberg
GR2130166;Oberberg
GR2130176;Oberberg
GR2130159;Oberberg
GR3030035;Oberberg
GR2130164;Oberberg
GR3030047;Oberberg
GR3030034;Oberberg
GR2130180;Oberberg
GR2060222;Clavamartsch
GR2060221;Clavamartsch
GR2060223;Clavamartsch
GR3130004;Malfeis
GR3030028;Bunsarsch
GR3030029;Bunsarsch
GR2130138;Tschuggen
GR2130133;Tschuggen
GR1140005;Unter-Planggen
GR3130005;Unter-Planggen
GR2130146;Flersch
GR2020075;Tschägi
GR2020068;Tschägi
GR2020076;Tschägi
GR2020071;Tschägi
GR2020072;Tschägi
GR2020074;Tschägi
GR2020069;Tschägi
GR2020078;Tschägi
GR2020070;Tschägi
GR2020073;Tschägi
GR2020077;Tschägi
GR1110152;Saloms
GR1110149;Saloms
GR1110148;Saloms
GR1110151;Saloms
GR1110147;Saloms
GR1110100;Crusch
GR1110102;Crusch
GR1110101;Crusch
GR2130209;Pardätsch
GR2020094;Pardätsch
GR2130208;Pardätsch
GR3030055;Pardätsch
GR2130190;Pardätsch
GR1110098;Spinai
GR1110099;Spinai
GR1110097;Spinai
GR3030019;Zug
GR3030017;Zug
GR3030018;Zug
GR3030016;Zug
GR2020054;Am Berg
GR3030012;Am Berg
GR2020050;Am Berg
GR3030013;Am Berg
GR2020053;Am Berg
GR3030015;Am Berg
GR3030014;Am Berg
GR3060372;Mot
GR3120001;Mot
GR1110106;Mot
GR1110107;Mot
GR1110146;Magnüda Sura
GR1110143;Magnüda Sura
GR1110145;Magnüda Sura
GR1110126;Magnüda Sura
GR1110144;Magnüda Sura
GR1110121;Palü
GR1110122;Palü
GR1110120;Palü
GR1110124;Palü
GR1110125;Palü
GR1110123;Palü
GR1110117;God Sinestra
GR1110118;God Sinestra
GR1110119;God Sinestra
GR1090043;Ruina Tschanüff
GR1090044;Ruina Tschanüff
GR2070739;Ruina Tschanüff
GR3060436;Muntnaus
GR3060444;Muntnaus
GR3060445;Muntnaus
GR3060443;Muntnaus
GR3060447;Muntnaus
GR3110132;Muntnaus
GR3060437;Muntnaus
GR3060446;Muntnaus
GR3060438;Muntnaus
GR3060435;Muntnaus
GR3060434;Muntnaus
GR3060442;Muntnaus
GR3060422;Funtanivas
GR3060428;Funtanivas
GR3060423;Funtanivas
GR3060421;Funtanivas
GR3060432;Funtanivas
GR3060431;Funtanivas
GR3060380;Funtanivas
GR3060391;Funtanivas
GR3060426;Funtanivas
GR3060382;Funtanivas
GR3060427;Funtanivas
GR3060420;Funtanivas
GR3060385;Funtanivas
GR3060381;Funtanivas
GR3060388;Funtanivas
GR3060387;Funtanivas
GR3060379;Funtanivas
GR3060429;Funtanivas
GR3060418;Funtanivas
GR3060419;Funtanivas
GR3060430;Funtanivas
GR3060389;Funtanivas
GR3060390;Funtanivas
GR3060425;Funtanivas
GR3060386;Funtanivas
GR1110103;Ruinatscha
GR3110123;Chastè Steinsberg
GR3110124;Chastè Steinsberg
GR3110121;Chastè Steinsberg
GR3110122;Chastè Steinsberg
GR3110110;Chastè Steinsberg
GR3070403;Chastè Steinsberg
GR3070406;Chastè Steinsberg
GR3070402;Chastè Steinsberg
GR3110109;Chastè Steinsberg
GR3110127;Chastè Steinsberg
GR2070629;Chastè Steinsberg
GR3110112;Chastè Steinsberg
GR3110131;Chastè Steinsberg
GR3110130;Chastè Steinsberg
GR3110114;Chastè Steinsberg
GR3110113;Chastè Steinsberg
GR3110115;Chastè Steinsberg
GR3110111;Chastè Steinsberg
GR3070400;Chastè Steinsberg
GR3110126;Chastè Steinsberg
GR3110125;Chastè Steinsberg
GR3110129;Chastè Steinsberg
GR3110128;Chastè Steinsberg
GR3070407;Chastè Steinsberg
GR3070404;Chastè Steinsberg
GR3070401;Chastè Steinsberg
GR3070405;Chastè Steinsberg
GR3120097;Tarasp
GR3120028;Tarasp
GR3120027;Tarasp
GR3120098;Tarasp
GR3120096;Tarasp
GR3120026;Tarasp
GR3120095;Tarasp
GR3120093;Tarasp
GR3120094;Tarasp
GR3120025;Tarasp
GR3120022;Tarasp
GR3120034;Tarasp
GR3120029;Tarasp
GR1110128;Tulaida
GR1110129;Tulaida
GR1110135;Teas
GR1110136;Teas
GR1110137;Teas
GR3120015;Urezzas
GR3120013;Urezzas
GR2070702;Urezzas
GR2070703;Urezzas
GR2070707;Urezzas
GR2070704;Urezzas
GR2070705;Urezzas
GR2070708;Urezzas
GR2070706;Urezzas
GR3120016;Urezzas
GR2070650;Urezzas
GR2070651;Urezzas
GR2070649;Urezzas
GR2070648;Urezzas
GR2070701;Urezzas
GR3060376;Valdez
GR3060375;Valdez
GR2070632;Flanoua
GR1110108;Patnal
GR1110110;Patnal
GR2070645;Patnal
GR1110109;Patnal
GR2070646;Patnal
GR2070643;Patnal
GR1110113;Patnal
GR2070641;Patnal
GR1110114;Patnal
GR1110112;Patnal
GR3120082;Lavuors
GR3060377;Muraraida
GR3120032;Lavin
GR3120081;Lavin
GR3120080;Lavin
GR3120030;Nusch Dadaint
GR3120031;Nusch Dadaint
GR2070730;Nusch Dadaint
GR2070731;Nusch Dadaint
GR3120018;Nusch Dadaint
GR3120020;Nusch Dadaint
GR3120019;Nusch Dadaint
GR3080278;Calörtsch
GR3080277;Calörtsch
GR3080280;Calörtsch
GR3080276;Calörtsch
GR3080279;Calörtsch
GR3120103;Stn Sagliains
GR3120099;Stn Sagliains
GR2070720;Prada Bella
GR2070718;Prada Bella
GR2070719;Prada Bella
GR2070721;Prada Bella
GR2070663;Prada Bella
GR2070655;Padnal
GR2070654;Padnal
GR2070656;Padnal
GR2070659;Chaschinas
GR2070661;Chaschinas
GR2070662;Chaschinas
GR2070658;Chaschinas
GR2070657;Chaschinas
GR2070725;Ils Chomps
GR2070726;Ils Chomps
GR2070724;Ils Chomps
GR2070728;Ils Chomps
GR2070727;Ils Chomps
GR2070723;Ils Chomps
GR1110178;Plattas
GR1110179;Plattas
GR1110181;Gondas
GR1110180;Gondas
GR2070737;Umblin
GR2070738;Umblin
GR2070736;Umblin
GR3120078;Muottas
GR2070734;Muottas
GR2070735;Muottas
GR3120040;Muottas
GR3120041;Muottas
GR3120046;Muottas
GR3120042;Muottas
GR3120044;Muottas
GR3120043;Muottas
GR3120079;Muottas
GR3120045;Muottas
GR3060440;Prada d'Urezza
GR3060392;Prada d'Urezza
GR1110139;Prada d'Urezza
GR1110153;Prada d'Urezza
GR3060397;Prada d'Urezza
GR1110141;Prada d'Urezza
GR1110155;Prada d'Urezza
GR3060400;Prada d'Urezza
GR1110154;Prada d'Urezza
GR1110140;Prada d'Urezza
GR2070676;Prada d'Urezza
GR3060393;Prada d'Urezza
GR2070732;Prada d'Urezza
GR3060396;Prada d'Urezza
GR3060399;Prada d'Urezza
GR1110138;Prada d'Urezza
GR3060398;Prada d'Urezza
GR2070677;Prada d'Urezza
GR2070674;Prada d'Urezza
GR1110142;Prada d'Urezza
GR3060394;Prada d'Urezza
GR3060395;Prada d'Urezza
GR3060439;Prada d'Urezza
GR2070733;Prada d'Urezza
GR2070722;Prada d'Urezza
GR3060441;Prada d'Urezza
GR2070675;Prada d'Urezza
GR3080267;Bord
GR3080269;Bord
GR3080268;Bord
GR3080265;Bruschgaläschg
GR3130052;Muttner Berge
GR3030073;Muttner Berge
GR3030074;Muttner Berge
GR3030075;Muttner Berge
GR3130051;Muttner Berge
GR3130053;Muttner Berge
GR3130050;Muttner Berge
GR3110134;Spedlas-Vduogn
GR3110133;Spedlas-Vduogn
GR3130016;Breitenberg
GR3130015;Breitenberg
GR3130011;Samest Sura
GR3130018;Samest Sura
GR3130017;Samest Sura
GR2090308;Badér
GR3130013;Girs
GR3130012;Girs
GR1140018;Dasch
GR1140043;Dasch
GR1140019;Dasch
GR1140017;Dasch
GR1140016;Dasch
GR1140044;Dasch
GR1140021;Dasch
GR1140014;Dasch
GR1140013;Dasch
GR1140042;Dasch
GR1140022;Dasch
GR2130229;Carols
GR3030070;Carols
GR3130047;Carols
GR3130048;Carols
GR3030071;Carols
GR3130049;Carols
GR1140034;Davos Nodras
GR1140020;Davos Nodras
GR1140023;Pardatsch
GR1140035;Pardatsch
GR1140008;Bual
GR1140045;Bual
GR1140007;Bual
GR1140009;Bual
GR3130009;Zanal
GR3130008;Zanal
GR2060325;Chantatsch
GR2060320;Chantatsch
GR2060314;Chantatsch
GR2060321;Chantatsch
GR2060316;Chantatsch
GR1140010;Chantatsch
GR2060317;Chantatsch
GR2060322;Chantatsch
GR2060315;Chantatsch
GR3030066;Alp da Stierva
GR3130046;Alp da Stierva
GR3030067;Alp da Stierva
GR3030068;Alp da Stierva
GR3030069;Alp da Stierva
GR1140073;Mulagn
GR1140039;Mulagn
GR1140041;Mulagn
GR1140038;Mulagn
GR1140036;Mulagn
GR1140040;Mulagn
GR1140037;Mulagn
GR1140074;Mulagn
GR2090304;Spegna Lunga
GR2020113;God Nandet
GR2020112;God Nandet
GR2020111;God Nandet
GR2020114;God Nandet
GR2020110;God Nandet
GR2060318;Valvins
GR2090303;Teals
GR2090302;Teals
GR3080306;Giavaragns
GR3080284;Giavaragns
GR3080309;Giavaragns
GR3080281;Giavaragns
GR3080317;Giavaragns
GR3080310;Giavaragns
GR3080307;Giavaragns
GR3080311;Giavaragns
GR3080316;Giavaragns
GR3080273;Giavaragns
GR3080283;Giavaragns
GR3080330;Giavaragns
GR3080313;Giavaragns
GR3080272;Giavaragns
GR3080331;Giavaragns
GR3080315;Giavaragns
GR3080314;Giavaragns
GR3080305;Giavaragns
GR3080312;Giavaragns
GR3080282;Giavaragns
GR3080308;Giavaragns
GR3080333;Tgoms
GR3080334;Tgoms
GR1140011;Salvez
GR1140012;Salvez
GR1140001;Valleglia
GR3130054;Cultiras
GR3130055;Cultiras
GR3130002;Cultiras
GR3080254;Bot Git
GR3080255;Bot Git
GR2060311;Donath
GR2060310;Donath
GR3080252;Scarvens
GR3080253;Scarvens
GR2060391;Platta
GR2060377;Platta
GR2060382;Platta
GR2060381;Platta
GR3080262;Platta
GR2060383;Platta
GR2060384;Platta
GR2060387;Platta
GR3080263;Platta
GR3080261;Platta
GR2090365;Platta
GR2060386;Platta
GR2060385;Platta
GR2060380;Platta
GR2060388;Platta
GR2060378;Platta
GR2060390;Platta
GR2060376;Platta
GR2060379;Platta
GR2060389;Platta
GR3080251;Casti
GR3080258;Casti
GR1140047;Cuolm da Pignia
GR1140054;Cuolm da Pignia
GR1140051;Cuolm da Pignia
GR1140053;Cuolm da Pignia
GR1140050;Cuolm da Pignia
GR1140052;Cuolm da Pignia
GR1140048;Cuolm da Pignia
GR1140049;Cuolm da Pignia
GR1140060;Promischur
GR1140059;Promischur
GR1140057;Promischur
GR1140058;Promischur
GR1140056;Promischur
